machine_id,temperature,vibration,pressure,rotational_speed,failure,temperature_rolling_mean,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_std,pressure_rolling_mean,pressure_rolling_std,high_vibration
72,79.65,0.5635,90.2,1341.17,0,74.088,9.917863681257057,0.27059999999999984,0.22465520247703905,95.318,5.842389921941293,0
31,68.76,0.5232,83.51,1908.04,0,79.96400000000001,10.040434751543376,0.40996,0.370623971162147,91.81800000000001,11.647067012771934,0
75,66.84,0.8088,84.25,1195.26,0,73.73400000000001,11.947595155511385,0.38956,0.27923676871071174,94.42999999999999,14.90055871435691,1
71,44.69,0.4787,138.3,1793.73,0,70.72999999999999,19.352776286621005,0.5649999999999997,0.5507518951397256,111.38200000000002,38.356892731294124,0
66,77.13,0.0853,96.97,1239.41,0,67.11800000000001,8.06165739783086,0.3469000000000001,0.1966395051865201,112.078,14.421385855735352,0
70,79.51,0.9592,94.53,1894.91,0,81.716,22.23299192641423,0.65046,0.40075364377632305,93.22800000000001,17.873034717137465,1
41,74.28,0.4934,105.83,1639.38,0,80.504,18.272465077268595,0.97904,0.7115140567831392,106.0,12.59476280046589,0
63,77.15,0.8241,68.27,1768.54,0,76.076,5.846445928938446,0.6810200000000001,0.6825519079161676,80.798,19.186197382493372,1
32,56.9,0.7438,92.06,1563.62,0,72.8,10.59573735046312,0.4271799999999999,0.3196580313397434,87.252,17.376658769740573,1
20,70.59,0.1768,82.87,1634.09,0,81.534,11.586133090897928,0.63012,0.5246894386205997,105.982,15.779942015102671,0
57,65.25,0.0387,78.67,1509.37,0,66.692,8.050038509224509,0.33554000000000006,0.3544354144269444,97.708,17.952181483039904,0
98,84.98,0.0971,94.76,1195.04,0,72.944,15.681611205485208,0.17594000000000007,0.07085677808085485,120.48599999999999,25.985430148450412,0
50,75.61,0.0487,100.94,1828.24,0,84.80799999999999,13.7024165751884,0.4704799999999999,0.5123011145800878,99.732,19.40816245809996,0
80,65.4,0.1395,74.9,1420.22,0,67.816,5.972221529715535,0.31061999999999995,0.17146561462870694,87.322,15.751975114251541,0
25,72.6,0.3077,92.69,1529.27,0,68.286,12.920184983195913,0.9314600000000001,1.030060630739764,97.084,17.759967060780248,0
12,59.41,1.1866,101.6,1024.01,0,66.002,15.061117820401034,0.5155999999999998,0.5977422019566634,105.68799999999999,19.554084483810495,1
71,70.08,1.0279,109.03,1446.77,0,69.68800000000002,19.185410342236636,0.4999199999999998,0.4429991783288082,105.19000000000001,34.929982822784275,1
39,83.74,0.634,94.54,1619.14,0,74.83399999999999,14.309197391887515,0.6414600000000001,0.25695756069826065,105.21000000000001,12.606145326784093,0
17,55.02,0.0122,106.6,2017.75,0,71.712,15.246146070400856,0.49126000000000014,0.42287325879038584,97.8,22.182877405783042,0
45,74.08,0.2088,92.95,1480.54,0,81.962,9.928565858169113,0.36388,0.4976461363258028,92.166,25.00327638530595,0
11,63.75,0.5734,125.63,1397.25,0,68.676,12.355973454163781,0.74236,0.17151674262298797,102.676,33.32881906098684,0
70,55.03,0.0691,110.88,1302.31,0,77.502,25.342838633428574,0.44958,0.3871907372342473,93.776,18.47637220885098,0
23,102.98,0.8074,86.58,1309.72,0,76.76,28.33647208104777,0.3646200000000001,0.32649856354967316,99.912,20.974555299219094,1
91,93.81,1.2301,90.09,2035.71,0,75.182,18.386264438433386,0.57688,0.4567161175172165,96.706,12.609317190078192,1
70,66.03,0.2186,107.85,1180.58,0,77.884,25.10396940724713,0.3625,0.37858825259112294,100.702,15.009882411264899,0
38,70.65,0.6118,89.5,1375.69,0,76.83,12.89381440846726,0.9014599999999999,0.7557318426531995,107.708,18.463257296587688,0
2,44.67,0.0802,61.4,1927.04,0,79.204,21.03081976528733,0.40266000000000013,0.319367371533161,105.322,24.921524231073835,0
86,51.11,0.5869,105.91,1845.8,0,64.46400000000001,14.2831327095984,0.5265799999999999,0.4071650549838486,98.3,26.235871435879552,0
84,58.08,0.0108,92.33,2194.82,0,81.806,16.865244735846506,0.39893999999999996,0.2452230780330424,90.77799999999999,16.180267921144,0
89,74.5,0.0817,113.6,1821.86,0,70.78999999999999,7.720291445275998,0.3089399999999999,0.3080914604464085,95.90599999999999,14.327937046204552,0
79,73.28,0.6187,100.82,1573.5,0,80.65,15.066179011282182,0.42614,0.2973272321870301,96.548,14.879253005443447,0
93,79.98,0.6221,112.92,1685.93,0,72.202,15.8733698375613,0.65748,0.49186075468571305,110.718,22.454479953897867,0
72,85.18,0.5124,150.38,1196.5,0,79.802,3.455397227526686,0.2866799999999998,0.241352588550443,106.28800000000001,25.330853124204072,0
37,79.17,0.3244,125.64,1469.9,0,73.1,29.68945856697288,0.56142,0.5271266612494571,105.418,11.370181177096539,0
49,58.78,0.5618,92.99,1210.38,0,81.63,17.19490040680664,0.6416000000000001,0.613337704694567,90.47200000000001,6.993255322094428,0
52,79.86,0.7432,108.46,1928.99,0,85.622,7.47750426278713,0.5751799999999999,0.43955658566332534,89.06,23.212183223471246,1
33,84.53,1.6978,102.35,1059.41,0,84.91799999999999,10.002923072782261,0.6334799999999999,0.7791933117012748,98.342,21.542831058150167,1
22,68.59,1.0975,105.37,1426.26,0,64.934,10.942044141749747,0.4713799999999999,0.4126572088307677,108.928,8.672120271306126,1
5,47.3,0.7912,68.65,1185.04,0,68.724,13.539314236696043,0.26480000000000004,0.31517890157813466,93.78999999999999,16.984279496051613,1
18,92.76,0.5933,121.09,1802.59,0,81.624,13.898470419438262,0.32538,0.22681595402440263,114.554,7.661359539925264,0
38,76.32,0.4268,53.89,1550.99,0,76.58599999999998,12.888561983402102,0.92866,0.7302773021257064,91.52199999999999,23.531633389971056,0
37,33.41,0.0643,99.66,1491.07,0,64.76199999999999,34.45845571118939,0.52376,0.5603831706966224,105.30999999999999,11.4345179172539,0
94,106.05,0.0905,64.87,1145.57,0,82.176,16.983803460944756,0.19384000000000004,0.19296718114746858,94.332,23.327461713611292,0
95,67.82,0.8582,85.93,1927.83,0,73.684,15.757973537228686,0.37946,0.34656061951699,90.29,10.168365158667262,1
64,111.59,0.8131,104.19,1221.31,0,76.096,27.50154322942625,1.2976,1.203914118614779,103.35799999999999,15.14407210759382,1
10,80.66,0.4766,117.37,1378.5,0,72.994,11.251976715226524,0.6369,0.3775576247409131,100.852,26.719058179509243,0
79,71.96,0.2889,120.44,1498.72,0,78.292,15.379078971121778,0.43133999999999995,0.29396694201899665,100.702,18.441602967204307,0
42,77.75,0.0132,96.14,1661.15,0,83.986,17.05283348889561,0.5173599999999999,0.43645497247711745,105.082,23.01577111460747,0
48,64.36,0.1981,119.81,1413.53,0,65.862,19.976913425251663,0.2787200000000001,0.09410758205373275,98.136,13.605255602156044,0
44,75.92,0.2729,98.75,1931.07,0,80.004,18.11869007406442,0.48052,0.31545527733737505,106.234,21.341125321781877,0
82,105.16,0.3326,85.76,1516.65,0,77.15,19.17817379210023,0.35826,0.23742748998378232,101.76,23.446926237782197,0
87,61.52,1.3248,107.47,1999.86,0,74.77000000000001,12.953408817759097,0.8286199999999999,0.6434897023263074,94.85600000000001,21.653249871555097,1
97,83.0,0.0575,81.65,1224.02,0,85.1,11.626046189483288,0.42102000000000006,0.6724252798638671,96.128,25.73357767586933,0
16,64.2,0.3658,97.34,1658.42,0,65.922,4.779055345986201,0.8078200000000001,0.7207501383974894,102.78600000000002,9.616812361692393,0
54,72.48,0.2294,90.43,1278.31,0,71.78,5.806715939324133,0.3713799999999999,0.12557349242574578,98.346,21.403420988243887,0
35,104.65,2.3075,69.0,1453.16,0,83.48,20.778666944729625,0.6607000000000001,0.9271573787658706,99.402,23.41947949891292,1
98,82.9,0.9898,106.59,1100.3,0,79.58,8.989396531469751,0.32550000000000007,0.3762465747352388,119.79,26.3778031685733,1
28,86.19,0.2888,102.88,1912.44,0,82.36800000000001,4.375130855186159,0.28332,0.18262385386361946,98.854,16.513574113437734,0
2,76.06,4.0486,123.01,1912.28,0,79.014,21.05986775836924,1.1572200000000001,1.6460530920963636,107.01399999999998,25.969811897663025,1
94,115.43,0.3608,62.63,1867.77,0,90.95,20.988163330791913,0.15912000000000004,0.11706031351401695,85.138,25.275851518791605,0
13,60.76,0.0914,85.73,1788.5,0,71.18199999999999,10.800230090141516,0.6010199999999999,0.32884076997842,92.856,27.23556920646235,0
41,51.31,0.4058,122.56,2323.75,0,68.764,12.530757359393762,0.74434,0.655339719534838,105.99600000000001,12.58818215629244,0
80,100.29,0.1282,110.59,1563.46,0,73.92999999999999,15.864269601844223,0.24215999999999993,0.15959590533594617,92.456,18.683811977217072,0
59,69.28,0.5057,114.49,2005.89,0,70.326,15.209511169002107,0.26982,0.20524599143466873,79.53800000000001,24.927436089578084,0
69,81.15,1.3858,129.03,1497.04,0,80.598,18.52775539562202,0.5083599999999999,0.5943602636448702,116.09200000000001,20.589874210397664,1
92,100.75,0.7714,84.71,1683.08,0,84.454,17.20241349346074,0.38117999999999996,0.3861296699296753,97.65,26.002904645443,1
53,81.35,0.1595,82.72,1747.04,0,72.702,12.561511453642842,0.5601999999999999,0.2322650210427732,98.92999999999999,30.33633794642984,0
45,108.46,0.1761,117.12,956.11,0,87.502,15.342317947429004,0.36068,0.49907626371126834,93.312,26.207006124317186,0
20,77.04,0.0359,112.68,1466.19,0,80.06,11.597577333219213,0.5473999999999999,0.5889517934432327,109.09200000000001,15.117631097496838,0
24,64.38,0.1683,97.5,1433.45,0,66.18199999999999,18.290178238606664,0.34612000000000015,0.5488669620226744,98.032,8.947092823928934,0
61,39.7,0.0486,96.93,1492.5,1,73.982,20.756035748668417,0.20503999999999997,0.2411434904781783,90.156,14.867801787755997,0
91,79.51,0.346,80.58,1284.64,0,77.348,18.063891330496887,0.5986,0.4387649028808024,93.012,14.337929418155253,0
94,41.45,0.6161,131.57,1549.59,0,80.482,30.23367857208248,0.24972000000000003,0.23589486429339657,86.422,27.848706792237227,0
58,79.87,0.6955,140.53,1607.07,0,74.428,8.643620190637778,0.5374399999999998,0.34864869568090984,112.196,22.662424406934107,1
27,96.89,0.0307,122.34,1198.61,0,85.388,9.136792106642208,0.19274,0.12797924831784463,86.374,22.63896486149491,0
26,74.74,0.2077,113.06,1511.26,0,75.364,12.935862166860002,0.23569999999999985,0.13443081863918155,100.0,17.66357126970651,0
7,77.85,0.17,111.8,1425.51,0,70.96400000000001,14.670764465425837,0.28048,0.3289965911677503,96.41600000000001,12.98458047069677,0
42,88.73,0.0551,106.62,1861.65,0,84.72,17.189057565788755,0.45524,0.48305301261869954,110.71400000000001,17.705509876871655,0
47,85.04,0.2251,64.75,1673.6,0,80.518,6.560946578047847,0.3712,0.18613359449599468,74.336,15.966836881486563,0
53,92.41,0.1779,90.48,1269.21,0,73.88199999999999,14.33482368220831,0.4757599999999999,0.2849117723085516,86.82000000000001,8.73077316163902,0
59,74.71,0.5032,116.4,1793.35,0,74.21799999999999,12.66404635177871,0.31596,0.23039000195320994,84.7,29.95387036761694,0
38,41.23,1.0741,83.06,1484.58,0,73.05799999999999,19.611325044473617,0.7453,0.46311831101782214,84.49999999999999,18.23388466564384,1
69,92.64,0.3033,103.11,1518.95,0,79.536,17.402510738396366,0.54886,0.5658621059940306,109.99600000000001,18.522404811470878,0
87,71.42,0.6865,123.14,1222.88,0,71.178,10.055114121679537,0.7783799999999998,0.6426498556757012,107.92,10.611689309436214,1
92,61.82,0.0789,123.46,1560.67,0,80.98,20.049544882615173,0.37268,0.3936720678432748,104.298,27.814456133456936,0
98,80.04,1.1267,118.74,1783.41,0,79.00000000000001,8.810178772306513,0.4990000000000001,0.5131423876469374,121.022,26.099249414494576,1
53,77.8,0.0828,105.67,1427.82,0,76.74,13.12326369467596,0.35351999999999995,0.2986530796760683,93.21,8.4329354319832,0
15,63.76,0.1067,115.96,1974.13,0,79.97200000000001,11.630058899248965,0.15910000000000016,0.2130552510500501,94.774,22.253752043194865,0
96,55.72,0.0563,95.17,1770.92,0,73.618,19.095349433828112,0.1005400000000001,0.08196403479575579,96.68599999999999,19.167827993802554,0
26,82.03,0.1853,134.06,1249.68,0,78.6,11.946830123509754,0.21061999999999986,0.12850749783573157,108.26599999999999,22.436599118404743,0
48,62.25,0.4019,68.18,1578.43,0,64.8,20.005201823525805,0.29006000000000004,0.10669546850733652,94.84400000000001,18.717942728836395,0
95,76.72,2.2112,101.36,1087.01,0,69.598,9.5961200492699,0.6982799999999999,0.9042931974752435,94.332,9.629370176704127,1
19,80.6,0.7884,90.58,1210.12,1,78.954,2.899720676203137,0.38803999999999994,0.2716802955681548,101.77799999999999,13.503940906268797,1
9,89.52,0.2394,113.65,977.92,0,85.816,21.602856986982033,0.2059799999999999,0.11100624757192967,102.19,17.025194565701714,0
64,106.79,0.4288,93.21,1018.18,0,88.376,23.82546284964892,1.33332,1.167157220343515,97.25,10.222299154299874,0
93,78.56,0.4882,148.36,1411.11,0,74.128,15.961095513779775,0.58394,0.48217024275664205,122.21999999999998,24.379896431281306,0
54,68.62,0.865,118.31,1443.05,0,71.272,5.982948269875064,0.4779799999999999,0.24918212616477706,101.44800000000001,23.254230152813047,1
51,99.88,0.6668,80.03,1568.16,0,78.768,12.34559921591491,0.29167999999999994,0.2676534176878753,113.63999999999999,25.418692924696245,0
39,90.72,0.4212,50.0,1231.06,0,77.728,16.027291411838757,0.6078800000000003,0.27579139217894433,95.138,28.076036401173138,0
4,77.53,0.5531,77.24,1750.12,1,71.774,16.73697493575231,0.6326400000000001,0.306535206787083,104.46999999999998,18.017769007288386,0
3,78.55,0.685,111.23,1435.88,0,76.94399999999999,8.336910698814178,0.33992,0.3009126235304869,100.084,22.910831063058396,0
64,75.4,0.0714,94.73,1593.06,0,89.268,23.08135004717013,0.7027600000000002,0.6078670191744249,94.07000000000001,6.977564044851141,0
29,77.43,0.1119,88.53,533.44,0,84.988,17.609067834499303,0.5219400000000001,0.5664880696007644,97.838,13.080340974148891,0
11,73.47,0.5833,85.53,1500.9,0,67.94,11.823129873261143,0.7184200000000001,0.18611638025708616,104.29199999999999,31.96802183432687,0
97,60.38,0.95,116.6,1736.15,0,83.638,14.473621523309186,0.28772000000000003,0.37763275414084513,99.648,27.375949663892943,1
58,75.13,0.2632,93.38,817.1,0,75.78999999999999,7.9491917828167145,0.3776799999999998,0.19915555980187913,106.75399999999999,23.39790439334264,0
75,101.36,1.9533,91.3,1509.89,0,78.494,17.365552971327997,0.7717,0.6904055583495832,88.566,3.1644478191299354,1
27,62.76,0.1217,119.89,1263.27,0,81.05600000000001,13.70385091862868,0.19184,0.12857858686422302,91.56,27.301065913256956,0
97,70.93,0.2695,131.24,1962.19,0,77.92,12.08015521423459,0.33016,0.35660160263240537,102.114,29.97663473440606,0
21,61.62,0.2378,77.72,1113.85,0,78.922,15.271349645659956,0.43579999999999985,0.3978945840294887,99.23799999999999,16.317822158609296,0
39,92.36,1.3317,123.56,2148.34,0,80.966,17.22455456608386,0.8252200000000002,0.3392247367159424,94.85600000000001,27.706134338806613,1
95,87.45,0.168,97.79,1887.68,0,75.838,8.86254590961308,0.6929399999999999,0.9080812507699956,92.638,7.520496659130874,0
46,55.83,0.3182,118.36,1534.08,0,67.51400000000001,14.793918683026465,0.21883999999999998,0.1394810130447873,105.322,14.038082846314818,0
66,44.72,0.1037,113.11,1069.33,0,62.732000000000006,12.89600403225749,0.31412000000000007,0.22480741090987075,108.498,10.130003455083473,0
91,87.99,0.3683,100.4,1362.36,0,85.55,6.322369018018664,0.6187600000000001,0.4217337169352243,90.89,11.51569581050151,0
36,54.91,0.9739,101.25,1705.86,0,78.30999999999999,14.22994553749241,0.52348,0.36328911626967314,97.352,22.40930543323465,1
75,87.42,0.1812,113.37,1533.09,0,83.164,15.562992321529883,0.7159199999999999,0.7318944575551858,93.462,11.5686459881871,0
82,65.43,0.8325,78.07,1170.45,0,79.15400000000001,16.702246256117768,0.50302,0.2661453305996542,98.85600000000001,25.661228146758653,1
65,85.42,1.2113,77.14,1832.26,0,77.61800000000001,9.204540727271599,0.47406000000000004,0.5024572548983649,100.87,17.993946204209895,1
63,81.66,0.0379,141.62,1471.19,0,77.324,6.318364503572176,0.5846800000000001,0.7424029175589226,98.19800000000001,27.261092604662803,0
99,66.95,0.7062,123.35,1584.81,0,67.36999999999999,17.194613982291123,0.46946000000000004,0.32624685898871153,110.91399999999999,29.079790748903267,1
35,61.82,0.1474,119.85,1798.44,0,75.99,20.41043238150531,0.6058800000000001,0.9525908497356039,106.69200000000001,22.85948533978842,0
31,83.64,0.0964,96.88,1764.67,0,80.09,10.092036464460476,0.23663999999999996,0.21892694671967602,88.838,5.598148801166365,0
28,64.61,0.4596,67.22,1824.0,0,79.042,9.156007317603112,0.30198,0.19739165889165783,89.86,19.424169222903725,0
1,91.63,0.6114,89.4,1709.59,0,84.138,9.36091715592012,0.54318,0.39878036185348875,97.75,25.25949623408989,0
25,62.51,0.2511,108.2,1299.11,0,70.816,9.0769614960074,0.9248000000000001,1.0353840978110491,99.01599999999999,18.469218445835754,0
43,80.26,0.02,123.02,1487.31,0,76.78399999999999,8.478294639843522,0.6459,0.5968215520572292,114.854,17.821654805320332,0
84,69.15,1.1968,108.57,1904.87,0,78.488,17.517122195155192,0.5664,0.4287622418077412,90.702,16.074118016239698,1
67,75.09,0.6561,109.13,1095.32,0,77.694,16.33373900856747,0.2722,0.2722355873136367,111.574,15.862979858778077,0
63,64.49,0.1585,96.57,1161.59,0,76.738,7.493201585437357,0.25886000000000015,0.31955745649256967,100.63,26.24708079006124,0
51,72.32,0.3434,112.99,1662.37,0,79.782,11.329460269580306,0.3083599999999999,0.26778425644537107,111.66600000000001,24.901659181669054,0
2,36.57,0.0141,81.82,1472.93,0,66.434,24.31992660350766,1.1200800000000002,1.674898243774827,98.836,26.228321143374803,0
82,62.81,0.2072,102.48,997.37,0,78.862,17.03692078986106,0.51212,0.2519570538802183,91.232,12.38890108120961,0
64,66.19,0.3696,95.41,1709.69,0,91.24,19.743563508141094,0.4403400000000001,0.26756309162513575,96.24600000000001,4.523679917942886,0
74,73.92,0.3641,128.91,1635.88,0,60.128,21.06322316265971,0.50826,0.7285796819840645,104.6,29.30800829125035,0
69,94.4,0.1167,50.0,2290.31,0,78.43800000000002,15.906089085630091,0.5451199999999999,0.569329177190138,102.626,32.266531111974224,0
9,64.53,0.7497,96.97,1558.13,0,75.86999999999999,15.938568003431149,0.2806599999999999,0.26834053551411224,103.878,15.699005382507487,1
2,96.21,0.1775,104.98,2136.01,0,67.474,25.70533855058127,1.0359400000000003,1.7176901009786367,97.636,25.665011786476974,0
34,62.08,0.4342,62.93,1795.08,1,82.33,11.82157349932741,0.24574,0.21931658168045562,96.85,26.449583172518977,0
60,58.38,0.1584,114.81,935.42,0,80.652,18.47582257979334,0.1598199999999999,0.11820402700416184,93.548,25.401092889873826,0
61,46.74,0.2768,97.37,1509.18,0,68.676,24.104478422069242,0.25639999999999996,0.2181290787584253,88.64000000000001,13.284334759407427,0
31,84.1,0.1163,80.92,1480.73,0,78.198,7.4856142032568,0.17637999999999998,0.19703736193930282,87.236,6.618370645408168,0
10,76.29,0.5012,120.37,1473.28,0,71.10000000000001,9.170395302275686,0.48062000000000005,0.11131918972037246,113.806,9.351611091143585,0
76,83.21,0.2772,85.12,1240.72,0,86.59799999999998,18.40979820639005,0.2194399999999999,0.19213056237881562,107.624,18.835554942714097,0
36,76.97,0.0081,116.17,1740.57,0,75.71600000000001,12.677341203896036,0.48371999999999993,0.4139460375459585,102.66199999999999,23.248982128256714,0
85,74.86,0.0143,103.73,1396.74,0,77.53999999999999,10.734898695376664,0.40817999999999993,0.3615740823123248,101.624,30.521234902932736,0
49,79.27,0.3185,91.8,1852.76,0,81.60999999999999,17.198244096418655,0.5444199999999999,0.6195568109544112,92.258,5.559826436140043,0
70,107.29,0.1012,79.81,1808.68,0,85.572,27.424487597765626,0.28196000000000004,0.3837859207943927,94.044,15.5105344846656,0
49,67.89,0.4398,85.73,1428.36,0,73.84400000000001,10.479634058496455,0.5889,0.5978113163867007,89.748,4.9622696420088035,0
3,105.81,0.2623,117.6,1318.02,0,83.76,14.592696803538491,0.2657,0.2522622345893269,111.44200000000001,7.398768140711008,0
74,87.79,0.5313,123.06,1332.49,0,68.96000000000001,21.665748313870957,0.25495999999999996,0.18716729949432978,106.0,30.147460092021007,0
5,80.48,1.5224,113.9,1508.09,0,69.654,14.288421186401248,0.5453600000000002,0.6253511237696784,98.458,18.96635890201384,1
90,83.32,0.3762,99.42,1596.66,0,72.60400000000001,21.78827276311733,0.32327999999999996,0.30255876619261857,95.23999999999998,16.368054252109445,0
61,30.0,0.7741,113.86,1365.57,0,59.396,28.851708441615763,0.29096,0.28870681148874777,96.276,14.85293338031248,1
85,71.08,0.6993,106.33,1375.51,0,78.77399999999999,9.159054536359061,0.39033999999999996,0.3396540489969166,99.876,29.800407379765794,1
90,64.95,1.2742,87.96,1585.56,0,70.878,22.03208501254479,0.57254,0.46704228716466323,92.584,16.227904362547797,1
26,106.69,0.1204,81.68,1809.93,0,80.674,16.003509927512784,0.17799999999999988,0.12606004521655784,99.854,23.0606045020507,0
72,69.88,0.8782,93.73,1572.98,0,78.54400000000001,5.592426128255858,0.44525999999999977,0.32272597199481723,104.002,25.965893398841477,1
5,74.55,1.1797,87.31,1491.63,0,67.974,12.744715767721159,0.77598,0.5982481692408258,92.99199999999999,16.97001826752108,1
15,74.31,0.2494,102.6,1571.14,0,78.064,11.617337474653993,0.18256000000000014,0.21577962832482558,99.92999999999999,19.917934129823777,0
16,55.4,0.1883,132.12,961.23,0,64.016,6.7624278184686935,0.64692,0.7579687374819625,109.58200000000002,15.635716165241691,0
1,66.6,1.5187,105.6,1430.47,0,78.29599999999999,9.37027374199919,0.62268,0.5527282352114822,90.47999999999999,9.948449627957205,1
16,87.25,0.4939,129.38,1123.0,0,67.976,12.575175147885592,0.72826,0.7026937618906262,111.564,17.6949789488431,0
37,43.02,0.2396,100.01,1336.43,0,67.366,31.543440364044,0.27942000000000006,0.19960753242300158,105.16600000000001,11.51089397049597,0
3,79.67,0.7847,96.64,1225.54,0,82.15200000000002,14.491242872852641,0.38858,0.3314013080843232,107.96,9.626045397773723,1
52,61.48,0.1815,69.7,1221.47,0,82.09599999999999,13.246876235550776,0.48772000000000004,0.47108251612642166,86.482,24.773675948474008,0
47,94.5,0.097,112.8,1204.48,1,84.63399999999999,7.736916698530256,0.30128,0.21426578588285924,86.11,18.6393307283282,0
95,80.92,0.3926,86.88,2197.6,0,75.858,8.876700963758976,0.76838,0.8516357683892801,93.232,6.735055307864866,0
13,52.2,0.4176,82.79,1483.06,0,69.364,13.346525015898266,0.5330199999999999,0.32347743661652856,99.414,15.943303609979955,0
80,68.76,0.8736,79.74,1861.32,0,74.694,15.40852458868138,0.37059999999999993,0.3232645743040833,93.28600000000002,17.819438262751166,1
55,81.8,0.3053,107.08,1728.2,0,64.292,14.610642354119875,0.2790600000000001,0.25931564356976133,99.77399999999999,16.202807781369266,0
21,70.44,0.8426,88.44,1706.54,0,80.338,13.716775131203327,0.38503999999999994,0.2955889849097896,94.178,14.520296828921898,1
66,77.18,0.1865,132.93,1663.13,0,65.99,14.296036163916247,0.2921600000000001,0.23222381014874313,115.43800000000002,12.856328013861672,0
54,74.71,0.4283,122.38,2125.79,0,70.612,5.1822745971244215,0.46521999999999986,0.24991076807532495,100.63,22.20213615848708,0
27,88.0,0.1169,89.32,1628.26,0,84.37,12.765465130577873,0.1611,0.12330646779468057,93.762,26.39414651016397,0
38,81.59,0.2434,52.52,965.87,0,72.43199999999999,19.191467374851726,0.52098,0.34430817881659453,75.40399999999998,20.956398306961113,0
90,74.28,0.9743,102.37,1447.74,0,71.04,22.058870097990077,0.7630399999999999,0.37052641336347375,90.654,13.718260822713553,1
58,75.27,0.1217,93.8,1186.11,0,76.1,7.878191416816471,0.3490199999999998,0.2276915391489106,109.936,19.19568779700282,0
62,58.76,0.831,117.8,1080.0,0,81.75200000000001,18.704410442459807,0.9158200000000001,0.5699608469009084,114.428,22.985071677068927,1
46,97.01,0.1663,100.27,1629.49,0,74.548,19.143367519848745,0.21523999999999993,0.14082120934007109,107.338,11.879552601003047,0
89,119.43,0.0175,123.02,877.71,0,81.85600000000001,22.063676710829473,0.20851999999999996,0.3040641988133443,104.63399999999999,15.019400121176638,0
11,70.04,0.0582,109.87,1532.59,0,65.262,8.481702069749938,0.60794,0.35418687581557884,96.24600000000001,20.59653077583698,0
72,75.72,0.685,74.47,1005.74,0,78.182,5.731327943853739,0.5747999999999998,0.23651060229934662,100.16799999999999,29.104040441148374,0
8,90.23,0.152,85.06,1447.37,0,85.714,12.618949243102684,0.42461999999999983,0.5525528816321568,105.35,12.003672354742227,0
97,90.14,0.5309,90.91,1732.97,0,77.924,12.085207073112116,0.38858000000000004,0.3617817809121956,108.27000000000001,21.02252482457802,0
71,77.67,0.6007,96.63,1304.1,0,67.91999999999999,17.58851471841783,0.6138799999999998,0.3571538632018409,98.316,31.82480526256218,0
64,60.36,0.2117,94.61,1145.21,0,84.066,23.614487714113153,0.3789200000000001,0.2800081373817569,96.42999999999999,4.411031625368354,0
21,102.27,0.3221,114.37,1397.83,0,83.49199999999999,16.925598069196763,0.3568199999999999,0.2929854979346244,99.84200000000001,16.00471867918961,0
72,85.22,0.2586,110.06,1685.79,0,79.13000000000001,6.541246058664891,0.5795399999999998,0.22808285336692827,103.768,28.963307304242715,0
63,78.31,1.472,91.58,1591.03,0,75.636,6.535226086372299,0.5233200000000002,0.6161503809947702,99.112,26.57012551720449,1
85,64.16,0.1928,113.26,1478.5,0,73.006,6.715540186760866,0.3419799999999999,0.3488657148531506,103.68800000000002,30.110275986778994,0
64,75.87,0.1013,76.58,1249.01,0,76.922,17.923422385247786,0.2365600000000001,0.1587820613293608,90.908,8.049398735309302,0
20,47.78,0.2275,113.98,1377.91,0,74.366,18.73091909117117,0.38358,0.5259294791129322,109.51799999999999,15.244258591351814,0
8,86.11,0.5536,117.38,1706.9,0,83.91400000000002,11.539318870713368,0.43031999999999987,0.5539936615160865,105.648,12.344410476000984,0
58,89.77,0.5976,105.51,1459.88,0,81.178,6.496993150681306,0.4256199999999998,0.23545659260254276,108.684,19.250234544025766,0
46,78.45,1.2889,110.51,1572.61,0,78.83,16.45366220632963,0.4017799999999999,0.5094636071399018,106.314,11.186560239859183,1
31,60.6,1.0675,113.14,1391.95,0,76.042,10.771495717865745,0.3838,0.4221860667999359,93.13,12.84344190628042,1
93,81.78,0.1701,120.95,1160.96,0,78.944,13.150388967631365,0.3428800000000001,0.2146261680224455,124.82000000000001,23.139238319357084,0
9,86.81,0.3036,114.84,2100.77,0,81.002,14.030946867549558,0.3081199999999999,0.2606263359677999,103.202,14.983513272927652,0
15,63.85,0.6877,124.15,1735.25,0,74.75800000000001,13.056376603024283,0.31716000000000016,0.2840101371430249,103.228,22.690129351768768,1
94,89.01,1.2417,68.54,1583.19,0,83.602,30.126163380025655,0.48062000000000005,0.477918159311822,83.642,29.01495080126795,1
26,82.87,0.2056,102.65,1450.68,0,81.986,15.824194450271404,0.21583999999999987,0.08810847291833261,104.04400000000001,20.722182076219696,0
10,70.89,0.2939,99.08,1926.51,0,73.30199999999999,6.824519763323996,0.46452,0.13402748598701794,111.388,11.516113493709579,0
29,66.64,1.1487,103.05,1261.05,0,86.704,14.466562480423528,0.60106,0.6308185579071056,97.932,13.1245521828365,1
80,72.32,0.222,118.02,1700.94,0,73.71200000000002,15.362889376676465,0.31145999999999996,0.3166053505549144,99.386,20.38751774983901,0
36,60.44,0.3275,102.58,1511.34,0,72.826,14.437566623222914,0.37829999999999986,0.35940614908484797,109.668,13.0747340317117,0
84,78.9,1.1743,101.77,1421.25,0,73.51599999999999,10.785292300165029,0.7195400000000001,0.4905941581388838,94.04400000000001,16.34267970682901,1
