machine_id,temperature,vibration,pressure,rotational_speed,failure
30,54.63,0.6281,84.49,1485.28,0
88,66.94,0.9092,107.19,1644.49,0
75,67.17,0.3012,91.75,1060.99,0
99,61.47,0.6889,74.3,1289.4,0
23,94.92,0.1796,93.8,2129.66,0
81,57.5,0.1198,72.59,1356.87,0
1,72.87,0.1037,90.39,1703.27,0
79,61.84,0.2223,92.26,1381.84,0
32,71.85,0.0183,89.21,1438.66,0
9,61.15,0.1663,118.22,848.46,0
15,76.14,0.5281,108.09,1687.12,0
28,79.82,0.5219,87.22,1338.91,0
24,96.03,0.0382,106.45,890.55,0
60,66.17,0.1694,126.12,1078.71,0
35,99.27,0.4215,83.4,1532.74,0
86,62.9,0.1918,73.72,1293.81,0
27,71.43,0.2706,78.31,1256.22,0
83,101.47,0.6238,107.53,1370.33,0
76,118.54,0.0047,129.8,559.94,0
20,100.29,0.1618,116.96,1015.55,0
65,71.65,0.0768,125.7,1692.06,1
85,82.72,0.0683,56.01,1654.5,0
49,85.24,1.5976,83.33,1667.98,0
1,80.18,0.2363,77.64,1682.36,0
10,59.88,0.3744,111.17,1631.25,0
47,78.52,0.6618,96.01,1931.52,0
59,67.41,0.0243,50.0,1680.4,0
96,60.47,0.1379,115.19,1511.01,0
62,70.33,0.8923,123.36,1962.03,0
86,79.73,0.9902,140.19,1660.44,0
18,90.02,0.2334,103.3,1672.15,0
46,71.19,0.2349,112.38,1349.64,0
32,73.82,0.7071,77.17,1509.54,0
27,87.06,0.1748,67.17,1157.89,0
92,76.06,0.0623,124.87,1045.67,0
18,80.72,0.1489,110.94,984.54,0
39,76.17,0.245,124.97,1433.77,0
49,78.04,0.0268,94.89,1910.53,0
93,58.81,0.3257,147.4,1630.41,0
82,76.83,0.6736,106.26,1760.21,0
44,96.42,0.3605,84.93,1240.22,0
72,77.53,0.0373,93.64,1590.7,0
54,62.49,0.29,67.92,2109.88,1
95,97.15,0.6171,81.15,1739.64,0
34,85.82,0.0299,92.26,1387.78,1
71,86.51,0.0309,131.0,991.97,0
36,86.11,0.2315,98.68,1106.0,0
18,58.1,0.1084,121.69,1696.99,0
38,84.72,1.365,98.0,1566.25,0
59,95.77,0.4354,79.48,2039.04,0
9,67.8,0.1694,110.91,1519.41,0
73,46.07,0.61,83.1,1054.63,0
72,80.48,0.2349,92.06,1431.71,0
51,75.49,0.0708,140.63,1512.77,0
35,51.79,0.1354,112.09,1384.49,0
82,84.08,0.5147,83.59,1499.04,0
5,82.95,0.0266,114.64,1611.87,0
14,53.01,0.1592,81.24,892.1,0
92,103.34,0.1168,64.92,1298.63,0
30,86.27,0.1123,121.85,1878.61,0
4,46.65,0.5741,105.9,1983.76,0
39,87.28,0.8738,96.06,1117.07,0
84,86.85,0.6292,66.69,1117.59,0
64,96.23,0.5188,93.69,1729.06,0
25,65.64,1.2412,103.84,2108.09,0
28,87.5,0.0301,76.69,1565.93,0
76,71.45,0.0917,100.85,1532.65,0
66,66.65,0.2676,131.01,1287.39,0
78,62.02,0.233,104.53,1803.83,0
22,46.45,0.2707,111.69,1409.17,0
31,83.11,0.1156,91.2,1970.96,0
23,70.9,0.081,78.98,1608.19,0
48,34.05,0.3559,88.77,1577.71,0
20,76.13,1.3159,121.1,1253.32,0
38,92.37,0.2488,98.05,1263.98,0
55,55.4,0.0222,95.96,1314.62,0
68,64.31,0.6124,89.89,1472.15,0
79,81.61,0.172,74.57,1831.57,0
88,36.62,0.1406,127.35,1746.56,0
89,66.99,0.196,95.84,1359.04,0
1,80.2,0.6433,89.37,872.39,0
7,66.58,0.8541,101.59,1282.53,0
57,55.53,0.4434,89.41,1546.08,0
95,56.25,0.1947,106.26,1569.49,1
12,50.82,0.1859,86.31,2049.91,0
5,65.5,0.0664,102.47,1929.19,0
50,90.85,1.3538,98.95,1738.27,0
42,110.43,0.5082,137.11,1305.16,0
12,75.54,0.0137,138.21,1584.52,0
18,86.52,0.5429,115.75,1653.96,0
66,60.89,0.2963,98.23,1895.35,0
74,43.63,1.7978,116.06,1203.28,0
79,102.77,0.8548,115.42,1767.34,0
94,66.07,0.094,90.6,1678.69,0
17,85.78,0.6367,67.01,1347.35,0
68,77.38,0.3323,61.94,1891.12,0
71,89.92,0.1035,97.62,931.02,0
62,89.31,0.5999,89.9,2151.89,0
41,79.17,0.3964,89.12,1894.93,0
95,80.82,0.0154,83.91,1441.78,0
34,93.19,0.5201,83.04,1373.1,0
70,68.85,0.5039,113.1,1489.68,0
45,98.33,0.0778,50.0,1274.44,0
58,64.38,0.2146,111.77,1432.12,0
51,76.15,0.4408,94.48,1746.29,0
34,84.44,0.0747,128.81,1287.53,0
44,50.56,0.9577,105.33,1782.07,0
15,95.73,0.0139,65.34,1425.9,0
78,82.14,0.0543,62.57,1827.97,0
70,120.0,0.0617,77.15,1908.84,0
50,106.21,0.3755,105.29,1200.26,0
32,74.84,0.4839,65.74,867.03,0
67,101.78,0.2585,102.21,1549.64,0
3,87.71,0.1703,114.05,1576.95,0
86,78.47,0.8286,89.44,1133.05,0
86,50.11,0.0354,82.24,2000.37,0
74,53.65,0.1645,56.98,1391.36,0
51,75.07,0.02,130.2,1691.88,0
67,67.57,0.007,136.54,1280.16,0
76,78.38,0.218,124.4,1052.1,0
93,95.59,0.1083,94.47,1850.31,0
48,87.97,0.1562,98.93,1222.22,1
17,64.56,0.86,113.71,1735.72,0
7,88.87,0.089,102.93,1251.74,1
13,61.29,0.7576,50.0,1434.02,0
66,57.87,0.562,118.36,1452.28,0
4,80.72,0.1976,124.38,1492.16,0
10,62.78,0.3954,121.44,1307.25,0
88,65.37,0.2939,109.05,1715.93,0
17,89.91,0.0687,119.16,1782.81,0
52,84.86,1.1886,71.74,1866.42,0
6,69.42,0.4215,98.13,1366.03,0
83,50.62,1.0611,86.63,1164.34,0
69,63.97,0.8681,129.03,1564.14,0
96,104.13,0.0416,103.68,1611.16,1
74,89.5,0.1161,96.82,1612.89,1
9,96.35,0.0785,79.64,1960.07,0
91,78.84,0.8883,78.81,1533.23,0
77,69.73,0.9919,77.43,2129.55,0
83,88.58,0.3754,114.9,1763.87,0
21,94.23,0.055,111.96,1773.13,0
24,67.8,0.0729,105.0,1526.26,0
4,64.3,0.8398,115.82,1406.54,0
24,52.18,1.3239,83.89,1316.9,0
59,63.92,0.1112,63.13,1554.94,1
99,85.03,0.0056,113.67,1762.81,0
3,66.06,0.201,98.87,1440.94,0
68,88.98,0.0155,116.66,1388.81,0
40,104.51,0.8801,108.52,1190.67,0
48,75.37,0.3382,98.53,1653.61,1
54,74.76,0.5134,104.11,1179.48,0
35,83.23,0.2651,128.18,1619.39,0
95,66.38,0.2119,94.2,1584.98,0
56,65.29,0.1256,114.74,1458.33,0
89,65.74,0.736,106.18,1861.58,0
40,57.82,0.5946,66.51,1977.02,0
77,88.5,0.2237,73.72,868.06,0
68,67.55,0.1937,99.21,1053.89,0
46,91.67,0.0006,90.05,1675.4,0
78,82.94,0.0328,81.0,2007.96,0
13,74.66,0.4881,121.41,1091.49,0
27,87.14,0.3614,70.09,1626.45,0
6,60.85,0.2853,96.03,976.35,0
17,63.29,0.8787,82.52,944.11,0
36,85.7,0.3505,129.66,2120.57,0
99,42.06,0.2427,150.35,1616.64,0
81,75.22,0.0879,93.78,1038.7,0
2,83.86,0.8593,116.97,1435.23,0
77,94.66,0.4293,125.4,1265.73,0
52,97.73,0.0485,117.97,1371.88,0
66,73.05,0.5233,115.82,1406.0,0
52,86.55,0.2768,64.54,1563.34,0
92,62.93,0.834,123.53,1634.8,0
43,68.35,1.2561,107.19,1294.14,0
90,95.51,0.4587,95.42,1278.87,0
22,74.4,0.6577,98.44,1621.31,0
55,77.4,0.0291,105.16,1304.76,0
67,59.5,0.4108,94.92,1302.48,0
99,81.34,0.7039,92.9,1531.69,0
60,86.31,0.3433,80.45,1509.17,0
58,85.85,0.4501,110.2,1366.74,0
12,56.83,1.1461,96.77,1815.69,0
88,90.0,0.1104,84.14,1648.16,0
69,60.03,0.0517,101.96,2105.43,0
84,74.6,0.5866,100.86,1425.48,0
39,50.73,0.8654,110.12,1711.59,0
13,72.31,0.9502,99.4,1937.31,0
41,59.95,0.5131,112.34,1232.08,0
57,68.27,0.8955,94.54,1392.44,1
53,75.9,0.6031,95.98,1867.88,0
12,87.41,0.0457,105.55,1702.0,0
13,86.89,0.7178,107.74,1493.14,0
74,39.94,0.0988,124.23,1085.52,0
97,85.17,0.135,120.95,1110.62,0
57,78.09,0.251,99.13,1364.05,0
40,66.6,0.1889,71.8,1259.16,0
80,61.79,0.194,113.68,1266.17,1
45,74.06,0.0927,110.56,950.13,0
35,78.46,0.174,104.34,1093.04,0
3,80.67,0.0099,115.46,1235.67,0
5,72.04,0.3202,92.63,1535.2,1
90,37.14,0.7318,68.1,1396.79,0
11,67.57,0.9911,82.51,1517.54,0
71,57.24,0.8586,50.0,1504.5,0
56,105.83,0.2693,108.88,989.82,0
10,75.89,0.6555,98.68,1819.12,0
34,86.12,0.1698,117.21,1719.91,0
67,84.53,0.0286,115.07,1512.82,0
72,79.65,0.5635,90.2,1341.17,0
31,68.76,0.5232,83.51,1908.04,0
75,66.84,0.8088,84.25,1195.26,0
71,44.69,0.4787,138.3,1793.73,0
66,77.13,0.0853,96.97,1239.41,0
70,79.51,0.9592,94.53,1894.91,0
41,74.28,0.4934,105.83,1639.38,0
63,77.15,0.8241,68.27,1768.54,0
32,56.9,0.7438,92.06,1563.62,0
20,70.59,0.1768,82.87,1634.09,0
57,65.25,0.0387,78.67,1509.37,0
98,84.98,0.0971,94.76,1195.04,0
50,75.61,0.0487,100.94,1828.24,0
80,65.4,0.1395,74.9,1420.22,0
25,72.6,0.3077,92.69,1529.27,0
12,59.41,1.1866,101.6,1024.01,0
71,70.08,1.0279,109.03,1446.77,0
39,83.74,0.634,94.54,1619.14,0
17,55.02,0.0122,106.6,2017.75,0
45,74.08,0.2088,92.95,1480.54,0
11,63.75,0.5734,125.63,1397.25,0
70,55.03,0.0691,110.88,1302.31,0
23,102.98,0.8074,86.58,1309.72,0
91,93.81,1.2301,90.09,2035.71,0
70,66.03,0.2186,107.85,1180.58,0
38,70.65,0.6118,89.5,1375.69,0
2,44.67,0.0802,61.4,1927.04,0
86,51.11,0.5869,105.91,1845.8,0
84,58.08,0.0108,92.33,2194.82,0
89,74.5,0.0817,113.6,1821.86,0
79,73.28,0.6187,100.82,1573.5,0
93,79.98,0.6221,112.92,1685.93,0
72,85.18,0.5124,150.38,1196.5,0
37,79.17,0.3244,125.64,1469.9,0
49,58.78,0.5618,92.99,1210.38,0
52,79.86,0.7432,108.46,1928.99,0
33,84.53,1.6978,102.35,1059.41,0
22,68.59,1.0975,105.37,1426.26,0
5,47.3,0.7912,68.65,1185.04,0
18,92.76,0.5933,121.09,1802.59,0
38,76.32,0.4268,53.89,1550.99,0
37,33.41,0.0643,99.66,1491.07,0
94,106.05,0.0905,64.87,1145.57,0
95,67.82,0.8582,85.93,1927.83,0
64,111.59,0.8131,104.19,1221.31,0
10,80.66,0.4766,117.37,1378.5,0
79,71.96,0.2889,120.44,1498.72,0
42,77.75,0.0132,96.14,1661.15,0
48,64.36,0.1981,119.81,1413.53,0
44,75.92,0.2729,98.75,1931.07,0
82,105.16,0.3326,85.76,1516.65,0
87,61.52,1.3248,107.47,1999.86,0
97,83.0,0.0575,81.65,1224.02,0
16,64.2,0.3658,97.34,1658.42,0
54,72.48,0.2294,90.43,1278.31,0
35,104.65,2.3075,69.0,1453.16,0
98,82.9,0.9898,106.59,1100.3,0
28,86.19,0.2888,102.88,1912.44,0
2,76.06,4.0486,123.01,1912.28,0
94,115.43,0.3608,62.63,1867.77,0
13,60.76,0.0914,85.73,1788.5,0
41,51.31,0.4058,122.56,2323.75,0
80,100.29,0.1282,110.59,1563.46,0
59,69.28,0.5057,114.49,2005.89,0
69,81.15,1.3858,129.03,1497.04,0
92,100.75,0.7714,84.71,1683.08,0
53,81.35,0.1595,82.72,1747.04,0
45,108.46,0.1761,117.12,956.11,0
20,77.04,0.0359,112.68,1466.19,0
24,64.38,0.1683,97.5,1433.45,0
61,39.7,0.0486,96.93,1492.5,1
91,79.51,0.346,80.58,1284.64,0
94,41.45,0.6161,131.57,1549.59,0
58,79.87,0.6955,140.53,1607.07,0
27,96.89,0.0307,122.34,1198.61,0
26,74.74,0.2077,113.06,1511.26,0
7,77.85,0.17,111.8,1425.51,0
42,88.73,0.0551,106.62,1861.65,0
47,85.04,0.2251,64.75,1673.6,0
53,92.41,0.1779,90.48,1269.21,0
59,74.71,0.5032,116.4,1793.35,0
38,41.23,1.0741,83.06,1484.58,0
69,92.64,0.3033,103.11,1518.95,0
87,71.42,0.6865,123.14,1222.88,0
92,61.82,0.0789,123.46,1560.67,0
98,80.04,1.1267,118.74,1783.41,0
53,77.8,0.0828,105.67,1427.82,0
15,63.76,0.1067,115.96,1974.13,0
96,55.72,0.0563,95.17,1770.92,0
26,82.03,0.1853,134.06,1249.68,0
48,62.25,0.4019,68.18,1578.43,0
95,76.72,2.2112,101.36,1087.01,0
19,80.6,0.7884,90.58,1210.12,1
9,89.52,0.2394,113.65,977.92,0
64,106.79,0.4288,93.21,1018.18,0
93,78.56,0.4882,148.36,1411.11,0
54,68.62,0.865,118.31,1443.05,0
51,99.88,0.6668,80.03,1568.16,0
39,90.72,0.4212,50.0,1231.06,0
4,77.53,0.5531,77.24,1750.12,1
3,78.55,0.685,111.23,1435.88,0
64,75.4,0.0714,94.73,1593.06,0
29,77.43,0.1119,88.53,533.44,0
11,73.47,0.5833,85.53,1500.9,0
97,60.38,0.95,116.6,1736.15,0
58,75.13,0.2632,93.38,817.1,0
75,101.36,1.9533,91.3,1509.89,0
27,62.76,0.1217,119.89,1263.27,0
97,70.93,0.2695,131.24,1962.19,0
21,61.62,0.2378,77.72,1113.85,0
39,92.36,1.3317,123.56,2148.34,0
95,87.45,0.168,97.79,1887.68,0
46,55.83,0.3182,118.36,1534.08,0
66,44.72,0.1037,113.11,1069.33,0
91,87.99,0.3683,100.4,1362.36,0
36,54.91,0.9739,101.25,1705.86,0
75,87.42,0.1812,113.37,1533.09,0
82,65.43,0.8325,78.07,1170.45,0
65,85.42,1.2113,77.14,1832.26,0
63,81.66,0.0379,141.62,1471.19,0
99,66.95,0.7062,123.35,1584.81,0
35,61.82,0.1474,119.85,1798.44,0
31,83.64,0.0964,96.88,1764.67,0
28,64.61,0.4596,67.22,1824.0,0
1,91.63,0.6114,89.4,1709.59,0
25,62.51,0.2511,108.2,1299.11,0
43,80.26,0.02,123.02,1487.31,0
84,69.15,1.1968,108.57,1904.87,0
67,75.09,0.6561,109.13,1095.32,0
63,64.49,0.1585,96.57,1161.59,0
51,72.32,0.3434,112.99,1662.37,0
2,36.57,0.0141,81.82,1472.93,0
82,62.81,0.2072,102.48,997.37,0
64,66.19,0.3696,95.41,1709.69,0
74,73.92,0.3641,128.91,1635.88,0
69,94.4,0.1167,50.0,2290.31,0
9,64.53,0.7497,96.97,1558.13,0
2,96.21,0.1775,104.98,2136.01,0
34,62.08,0.4342,62.93,1795.08,1
60,58.38,0.1584,114.81,935.42,0
61,46.74,0.2768,97.37,1509.18,0
31,84.1,0.1163,80.92,1480.73,0
10,76.29,0.5012,120.37,1473.28,0
76,83.21,0.2772,85.12,1240.72,0
36,76.97,0.0081,116.17,1740.57,0
85,74.86,0.0143,103.73,1396.74,0
49,79.27,0.3185,91.8,1852.76,0
70,107.29,0.1012,79.81,1808.68,0
49,67.89,0.4398,85.73,1428.36,0
3,105.81,0.2623,117.6,1318.02,0
74,87.79,0.5313,123.06,1332.49,0
5,80.48,1.5224,113.9,1508.09,0
90,83.32,0.3762,99.42,1596.66,0
61,30.0,0.7741,113.86,1365.57,0
85,71.08,0.6993,106.33,1375.51,0
90,64.95,1.2742,87.96,1585.56,0
26,106.69,0.1204,81.68,1809.93,0
72,69.88,0.8782,93.73,1572.98,0
5,74.55,1.1797,87.31,1491.63,0
15,74.31,0.2494,102.6,1571.14,0
16,55.4,0.1883,132.12,961.23,0
1,66.6,1.5187,105.6,1430.47,0
16,87.25,0.4939,129.38,1123.0,0
37,43.02,0.2396,100.01,1336.43,0
3,79.67,0.7847,96.64,1225.54,0
52,61.48,0.1815,69.7,1221.47,0
47,94.5,0.097,112.8,1204.48,1
95,80.92,0.3926,86.88,2197.6,0
13,52.2,0.4176,82.79,1483.06,0
80,68.76,0.8736,79.74,1861.32,0
55,81.8,0.3053,107.08,1728.2,0
21,70.44,0.8426,88.44,1706.54,0
66,77.18,0.1865,132.93,1663.13,0
54,74.71,0.4283,122.38,2125.79,0
27,88.0,0.1169,89.32,1628.26,0
38,81.59,0.2434,52.52,965.87,0
90,74.28,0.9743,102.37,1447.74,0
58,75.27,0.1217,93.8,1186.11,0
62,58.76,0.831,117.8,1080.0,0
46,97.01,0.1663,100.27,1629.49,0
89,119.43,0.0175,123.02,877.71,0
11,70.04,0.0582,109.87,1532.59,0
72,75.72,0.685,74.47,1005.74,0
8,90.23,0.152,85.06,1447.37,0
97,90.14,0.5309,90.91,1732.97,0
71,77.67,0.6007,96.63,1304.1,0
64,60.36,0.2117,94.61,1145.21,0
21,102.27,0.3221,114.37,1397.83,0
72,85.22,0.2586,110.06,1685.79,0
63,78.31,1.472,91.58,1591.03,0
85,64.16,0.1928,113.26,1478.5,0
64,75.87,0.1013,76.58,1249.01,0
20,47.78,0.2275,113.98,1377.91,0
8,86.11,0.5536,117.38,1706.9,0
58,89.77,0.5976,105.51,1459.88,0
46,78.45,1.2889,110.51,1572.61,0
31,60.6,1.0675,113.14,1391.95,0
93,81.78,0.1701,120.95,1160.96,0
9,86.81,0.3036,114.84,2100.77,0
15,63.85,0.6877,124.15,1735.25,0
94,89.01,1.2417,68.54,1583.19,0
26,82.87,0.2056,102.65,1450.68,0
10,70.89,0.2939,99.08,1926.51,0
29,66.64,1.1487,103.05,1261.05,0
80,72.32,0.222,118.02,1700.94,0
36,60.44,0.3275,102.58,1511.34,0
84,78.9,1.1743,101.77,1421.25,0
37,83.38,0.8104,109.34,1416.76,0
86,92.53,0.1395,69.87,1891.75,0
71,79.46,0.1964,131.12,938.62,0
23,80.87,0.2177,97.9,1999.55,0
41,70.98,1.2194,129.54,1807.14,0
93,61.89,3.4218,82.91,1511.22,1
80,68.55,0.7436,81.75,1428.87,0
28,96.42,0.3311,95.45,1496.84,0
48,84.51,0.0051,100.72,1645.39,0
38,81.11,0.5978,89.85,1870.32,0
31,47.77,0.2466,83.91,1645.17,0
14,79.69,0.5012,107.41,1583.39,0
97,55.05,0.4666,129.0,1507.94,0
73,56.12,0.3278,133.18,947.04,0
91,57.8,1.4447,94.13,1002.0,0
88,63.41,0.0117,78.41,1830.11,0
77,87.5,0.6226,94.74,1641.71,0
90,78.4,0.2637,134.23,1748.22,0
29,60.85,0.6255,120.58,1742.71,0
51,66.29,0.5623,107.71,1683.92,0
49,82.47,0.0051,90.66,1760.65,0
43,85.47,0.168,118.24,1243.31,1
92,77.0,0.1048,145.25,1669.9,0
92,57.79,0.0914,97.15,1635.86,0
72,68.81,0.6519,60.59,1896.9,0
87,110.71,0.1369,79.48,500.0,0
93,56.84,0.3219,101.25,2216.97,0
5,80.62,0.1418,96.89,1754.25,0
42,106.81,0.434,127.21,1576.87,0
7,70.9,0.6375,88.17,1214.2,0
42,102.51,0.201,96.51,1412.5,0
36,64.68,0.4619,87.05,1604.06,0
27,45.38,0.8711,115.58,2001.12,0
58,66.31,0.0495,82.79,1957.7,0
46,63.63,0.6201,95.3,1685.61,0
66,49.95,0.1951,69.53,1719.21,0
25,68.74,0.0654,89.43,1559.65,0
73,89.86,0.3944,133.26,1195.23,0
27,66.09,0.1283,135.52,1265.19,0
1,69.36,0.8612,113.48,1789.38,1
87,95.56,0.0219,108.82,1712.01,0
74,63.78,0.0519,87.41,1315.09,0
42,84.28,0.368,103.98,1273.11,0
52,49.39,0.4445,103.31,1694.09,0
25,60.51,0.6545,100.35,1409.68,0
54,71.8,0.1501,116.13,1262.97,0
67,93.14,0.9218,81.13,1602.58,0
6,61.31,1.5303,151.24,1702.88,0
58,61.13,0.3456,132.5,1169.26,0
70,79.09,0.7147,83.76,1398.41,0
53,81.49,0.3721,102.15,1719.37,1
66,59.47,0.036,88.02,1972.34,0
58,67.17,0.1973,112.72,1587.68,0
82,91.3,0.0458,98.22,1347.14,0
87,57.3,2.2495,62.37,1251.07,0
2,80.12,0.1301,81.58,1499.41,0
76,67.24,0.5052,126.53,1488.52,0
22,96.04,0.1673,95.62,852.49,0
37,83.71,0.5296,95.44,991.1,0
20,88.21,0.1181,113.38,814.84,0
24,66.94,0.7692,118.8,1504.41,0
84,87.37,0.0587,98.22,1815.7,0
65,86.98,1.1276,56.68,1773.42,0
65,82.79,0.9176,83.94,1116.13,0
81,70.76,0.5679,57.12,1224.95,0
1,77.44,0.0349,72.01,1109.41,0
94,47.21,0.117,101.54,1526.69,0
3,101.39,0.9808,100.92,1777.56,0
46,65.94,0.065,125.51,1841.26,0
55,69.98,0.0848,99.34,1296.09,0
75,55.23,0.3926,82.44,1533.1,0
88,85.09,0.1602,124.06,1276.75,0
86,82.94,0.1256,135.02,1506.91,0
64,70.57,0.4288,118.33,1309.71,0
45,39.98,0.2331,98.65,1332.1,0
26,64.33,0.0757,93.84,1103.34,1
77,81.9,0.3827,76.17,598.14,0
65,78.77,0.2447,84.2,1385.44,0
24,74.31,0.6631,91.03,1601.63,0
74,68.64,0.0542,73.51,1561.21,0
35,51.32,0.4846,93.3,1050.98,0
24,89.46,0.2868,94.37,823.09,0
28,53.4,0.2605,125.49,1476.07,0
100,71.94,0.1322,67.62,1152.12,0
80,59.48,0.0154,103.45,1364.89,0
16,89.91,0.9409,72.78,1149.29,0
59,83.73,0.1976,60.88,1033.2,0
81,69.64,0.5714,90.11,1851.14,0
54,85.37,1.4743,100.38,1637.97,0
79,52.62,0.4162,125.44,1492.55,0
16,73.81,0.253,94.62,1766.58,0
15,59.18,0.1562,89.23,1505.24,0
98,90.38,1.3594,85.96,1386.46,0
11,80.61,0.573,89.65,1997.4,1
65,84.75,0.5472,50.0,2016.92,0
79,66.7,0.2777,83.61,1197.25,0
90,86.17,0.9323,116.03,1581.82,0
68,58.25,0.6253,50.93,1543.11,0
43,60.4,0.1665,91.7,1758.86,0
69,72.37,0.4576,94.23,1182.29,0
99,60.98,0.2812,114.33,1882.79,1
13,85.64,0.0033,102.33,1222.57,0
10,67.9,0.8242,108.44,1459.55,0
75,58.79,0.0655,85.08,1159.07,0
82,56.85,0.3566,64.83,1339.51,0
98,85.46,0.2049,89.4,1189.55,0
41,36.84,0.2093,97.15,1213.51,0
50,59.83,0.3244,123.16,1731.68,0
87,96.04,2.9084,71.45,1486.86,0
71,69.83,0.2624,141.78,2098.25,0
59,85.75,0.1006,103.45,1434.53,0
39,81.41,0.4754,84.78,1264.26,1
3,72.14,0.1348,83.74,1342.72,0
76,50.12,0.0558,96.81,1453.68,0
7,55.11,0.0257,98.65,1593.58,0
49,54.86,0.0116,100.26,1379.9,0
26,82.23,0.2821,112.75,1113.45,0
33,85.04,0.2782,86.78,1780.11,0
48,61.82,0.1026,102.13,1865.67,0
79,73.82,0.7663,93.3,1372.25,0
2,75.12,0.0692,132.93,1945.78,0
71,76.17,1.2344,63.84,1348.56,0
32,63.57,0.4429,142.9,1812.77,0
4,99.57,0.014,82.33,1215.08,0
20,85.17,1.648,78.29,2212.03,0
36,76.1,0.184,94.08,972.47,0
32,67.22,0.2989,104.32,1169.92,0
28,62.5,0.1672,92.73,2159.38,0
77,80.97,0.6518,111.95,986.52,0
1,67.89,0.3325,91.01,1425.78,0
60,77.01,0.071,87.13,1341.48,0
56,46.51,0.055,81.51,1509.33,0
35,67.05,0.6462,125.21,1576.46,0
30,73.36,0.1353,107.69,1428.37,0
54,89.52,0.0741,76.86,1722.2,0
36,61.17,0.346,90.95,1923.58,0
55,52.71,0.8117,73.52,1325.7,0
89,81.67,0.1634,154.52,963.76,0
80,74.04,0.1618,103.66,1297.67,0
58,49.17,0.8975,60.21,1589.96,0
83,49.92,0.08,72.8,1548.62,0
65,65.3,0.4795,74.99,1764.61,0
69,73.74,1.5507,105.85,2058.98,0
51,95.84,0.9204,66.04,1563.5,0
22,58.78,0.0319,72.69,1378.02,0
88,83.08,0.1928,94.97,1281.92,0
53,45.59,0.0768,98.34,1444.02,0
100,80.41,1.4903,88.92,1755.38,0
36,97.6,2.1323,91.69,1318.87,0
68,77.13,0.1339,71.3,1678.95,0
36,64.98,0.5539,108.92,1174.64,0
52,93.49,0.9214,59.97,1494.42,0
53,80.23,0.1331,96.71,1035.25,1
82,77.3,0.1039,135.61,1329.71,0
50,59.73,0.0056,92.68,1943.39,0
80,80.46,0.2655,72.02,1578.16,0
41,64.73,1.1485,97.67,1460.0,0
18,79.67,1.1664,93.84,1581.12,0
22,75.73,0.0683,103.69,1654.32,0
66,91.26,0.1143,103.37,1597.31,0
21,66.36,0.2622,119.24,1568.54,0
100,72.76,0.7585,89.96,1200.8,0
44,86.97,0.4732,83.28,1056.33,0
47,71.46,0.3606,83.79,1718.01,0
39,74.68,0.4482,86.87,1107.4,0
29,68.9,0.0506,105.73,1609.59,0
54,72.55,0.3247,72.32,1802.33,0
90,85.06,2.4181,81.09,1190.79,0
85,102.54,0.0463,101.01,1303.1,0
17,49.82,0.3662,124.1,1453.93,0
80,56.02,0.1752,82.31,1233.87,0
60,72.88,0.3882,106.98,1229.1,0
31,75.74,0.4264,95.83,1340.02,0
73,71.74,0.4308,110.07,1268.74,1
95,66.7,0.956,101.19,1645.88,0
78,56.51,0.2469,100.54,1523.47,0
49,65.84,0.3632,151.05,1066.02,0
2,87.26,0.0055,158.6,2018.43,0
48,76.4,0.7793,94.74,1410.48,1
14,85.13,0.1502,81.65,1479.23,0
59,56.95,0.8479,104.84,1342.99,0
97,96.66,0.1544,112.08,1496.69,0
99,66.57,0.0054,126.41,1228.03,0
58,82.13,0.0841,55.1,1093.95,0
58,73.12,2.1232,91.79,1400.33,0
51,66.9,0.1927,89.84,1930.34,0
84,81.49,0.0576,83.86,1668.95,0
2,84.01,0.0632,70.06,1865.47,0
41,115.32,0.1858,95.51,1327.47,0
83,84.59,0.0192,114.09,1255.05,0
82,84.36,0.3582,75.11,1345.44,0
16,92.17,0.1202,101.76,1654.13,0
4,82.98,0.3663,108.4,1806.05,0
12,74.42,0.0759,132.87,1417.06,0
29,79.89,0.2809,112.7,1078.65,1
7,87.82,0.4555,98.29,1792.24,0
14,95.86,0.032,106.23,1832.96,0
12,52.34,0.2544,115.25,1653.42,0
99,46.65,0.1801,102.42,1928.63,0
5,95.23,0.1375,115.73,925.23,0
81,63.04,0.4638,93.35,1222.97,0
32,50.13,0.444,124.01,1506.2,0
74,48.72,0.4981,89.81,1182.68,0
43,102.03,0.0865,86.28,1775.22,0
81,88.16,0.1682,90.64,1147.16,0
69,63.07,0.1177,80.59,1903.37,0
45,63.69,0.3888,115.09,1245.31,0
9,75.82,0.3091,68.55,1919.93,0
49,87.89,0.2005,91.33,1252.72,0
33,70.59,0.7709,106.49,791.21,0
100,63.21,0.0493,100.24,1542.35,0
100,92.03,1.8424,99.16,1704.33,0
18,74.61,0.062,97.15,1188.64,0
9,72.13,0.7416,103.29,1975.52,0
62,83.88,0.2296,79.95,1910.58,0
57,42.96,1.0022,90.41,1446.97,0
29,82.11,0.0385,94.85,1595.54,1
78,81.16,0.2348,109.12,1504.67,1
25,54.32,0.2043,118.86,1696.7,0
15,45.88,2.4923,97.36,1755.4,0
6,66.53,2.1185,114.69,1003.06,0
42,77.74,0.1052,101.79,2003.09,0
29,79.27,0.4971,98.59,1856.13,0
79,100.56,0.3834,115.69,1186.16,1
